DO	FU	HB	CB	NB	DU	SG	HTEMP	tPD	V185	V186	V187	V188	V189	V190	V191	V192	V193	V194	V195	V196	V197	V198	V199	V200	V201	V202	V203	V204	V205	V206	V207	V208	cycle	run	wf	x	y	mask	line	part	lot	step	test_model	tester	test	V209	V210	V211	V212	V213	V214	V215	V216	V217	V218	V219	V220	V221	V222	V223
1	R	6	N	0	44	x08A88E0020404199	71:00:00	55.15	0.799	0.936	0.936	0.597	0.627	0.622	0.963	1.098	1.098	0.663	0.7	0.695	1.079	1.218	1.218	NRT	0	0	857	0	0	0	0	0	33	PCI024	16	35	42	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	6	N	0	44	x08AC51C008404199	70:00:00	57.74	0.823	0.973	0.961	0.616	0.637	0.644	0.993	1.133	1.118	0.685	0.712	0.72	1.114	1.263	1.253	NRT	0	0	857	0	0	0	0	0	33	PCI021	14	20	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	6	N	853	44	x08ACA20020404199	71:00:00	55.82	0.793	0.928	0.931	0.595	0.624	0.627	0.965	1.093	1.093	0.661	0.695	0.697	1.081	1.223	1.223	NRT	853	0	854	857	855	876	891	4405	33	PCI024	16	40	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	6	N	0	44	x08A455C008404199	73:00:00	58.39	0.825	0.953	0.961	0.615	0.637	0.642	0.993	1.118	1.123	0.684	0.71	0.712	1.114	1.248	1.263	NRT	0	0	857	0	0	0	0	0	33	PCI021	14	21	41	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	45	x090060A020404199	81:00:00	56.13	0.786	0.912	0.927	0.583	0.614	0.604	0.942	1.067	1.077	0.647	0.683	0.678	1.055	1.19	1.2	NRT	0	0	857	857	857	857	0	0	33	PCI024	5	24	64	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	45	x08A8B50008404199	84:00:00	58.81	0.824	0.952	0.957	0.615	0.641	0.641	0.995	1.127	1.117	0.684	0.718	0.718	1.117	1.26	1.245	NRT	0	0	857	857	857	857	0	0	33	PCI021	8	45	42	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	45	x08FC68A020404199	78:00:00	55.8	0.79	0.927	0.912	0.586	0.609	0.616	0.947	1.072	1.072	0.651	0.678	0.681	1.061	1.195	1.195	NRT	0	0	857	857	857	857	0	0	33	PCI024	5	26	63	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	45	x08DCB10008404199	80:00:00	58.57	0.819	0.952	0.967	0.612	0.639	0.636	0.992	1.122	1.122	0.681	0.713	0.713	1.112	1.25	1.255	NRT	0	0	857	857	857	857	0	0	33	PCI021	8	44	55	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	46	x08E87DC020404199	73:00:00	55.93	0.788	0.938	0.932	0.593	0.614	0.624	0.959	1.087	1.097	0.658	0.686	0.693	1.073	1.21	1.215	NRT	0	0	857	857	857	857	0	0	33	PCI024	14	31	58	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	46	x08F4718008404199	76:00:00	58.69	0.808	0.953	0.943	0.606	0.629	0.634	0.981	1.117	1.107	0.674	0.703	0.706	1.101	1.24	1.235	NRT	0	0	857	857	857	857	926	0	33	PCI021	12	28	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	46	x08E065C020404199	75:00:00	54.42	0.781	0.917	0.9	0.586	0.614	0.609	0.946	1.082	1.062	0.65	0.686	0.681	1.057	1.2	1.18	NRT	0	0	857	857	857	857	0	0	33	PCI024	14	25	56	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	46	x08F0618008404199	75:00:00	58.3	0.807	0.958	0.942	0.604	0.636	0.634	0.978	1.112	1.117	0.672	0.711	0.706	1.098	1.25	1.245	NRT	0	0	857	857	857	857	926	0	33	PCI021	12	24	60	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	47	x088085C020404199	70:00:00	56.74	0.805	0.926	0.935	0.597	0.622	0.619	0.964	1.083	1.098	0.663	0.697	0.695	1.081	1.213	1.228	NRT	0	0	857	857	857	857	4910	0	33	PCI024	14	33	32	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	47	x08A099C008404199	72:00:00	56.94	0.814	0.943	0.941	0.612	0.632	0.637	0.989	1.113	1.113	0.68	0.71	0.712	1.109	1.243	1.238	NRT	0	0	857	857	857	857	0	0	33	PCI021	14	38	40	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	47	x0890C1C020404199	69:00:00	57.77	0.804	0.954	0.936	0.598	0.629	0.627	0.963	1.113	1.093	0.665	0.702	0.697	1.081	1.233	1.218	NRT	0	0	857	857	857	857	925	926	33	PCI024	14	48	36	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	47	x08A4A1C008404199	73:00:00	55.77	0.814	0.948	0.951	0.61	0.632	0.627	0.987	1.118	1.118	0.677	0.707	0.7	1.105	1.238	1.243	NRT	0	0	857	857	857	857	0	0	33	PCI021	14	40	41	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	48	x089CC0C020404199	72:00:00	57.02	0.802	0.941	0.94	0.6	0.619	0.627	0.966	1.098	1.103	0.669	0.695	0.7	1.086	1.223	1.228	NRT	0	0	857	857	857	857	0	0	33	PCI024	6	48	39	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	48	x08D4C54008404199	73:00:00	57.63	0.809	0.953	0.946	0.606	0.624	0.637	0.983	1.118	1.108	0.675	0.695	0.71	1.104	1.243	1.238	NRT	0	0	857	857	857	857	0	0	33	PCI021	10	49	53	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	48	x08A0C4C020404199	68:00:00	57.05	0.79	0.928	0.921	0.591	0.622	0.612	0.953	1.098	1.078	0.657	0.7	0.69	1.07	1.223	1.213	NRT	0	0	857	857	857	857	0	0	33	PCI024	6	49	40	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	48	x08E0C14008404199	73:00:00	57.37	0.805	0.941	0.931	0.603	0.637	0.632	0.976	1.108	1.108	0.671	0.712	0.7	1.095	1.243	1.238	NRT	0	0	857	857	857	857	0	0	33	PCI021	10	48	56	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	49	x088880A020404199	81:00:00	54.86	0.783	0.921	0.926	0.584	0.615	0.61	0.943	1.074	1.074	0.648	0.686	0.683	1.056	1.201	1.196	NRT	0	0	857	857	857	857	0	0	33	PCI024	5	32	34	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	49	x08B8B50008404199	81:00:00	56.85	0.813	0.957	0.941	0.612	0.638	0.648	0.987	1.124	1.114	0.68	0.713	0.716	1.105	1.256	1.246	NRT	0	0	857	857	857	857	0	0	33	PCI021	8	45	46	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	49	x088888A020404199	80:00:00	55.31	0.793	0.931	0.92	0.591	0.61	0.615	0.952	1.079	1.069	0.656	0.686	0.691	1.067	1.201	1.191	NRT	0	0	857	857	857	857	0	0	33	PCI024	5	34	34	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	49	x08DC9D0008404199	79:00:00	57.42	0.819	0.951	0.956	0.613	0.638	0.638	0.995	1.124	1.119	0.68	0.708	0.713	1.114	1.251	1.251	NRT	0	0	857	857	857	857	926	0	33	PCI021	8	39	55	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	8	N	2	50	x08F080C020404199	75:00:00	56.07	inf	0.852	0.852	inf	0.615	0.62	inf	1.089	1.089	inf	0.686	0.688	inf	1.216	1.211	NRT	272	3000	3000	3001	3001	3002	3002	3003	33	PCI024	6	32	60	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	3003	3004	3005	3006	3006	3007	3007	3008	5fff0c	10400	400	10400	400	5fff0c00	0
2	R	8	N	0	50	x08B0614008404199	75:00:00	57.39	0.813	0.962	0.946	0.608	0.638	0.64	0.986	1.129	1.114	0.674	0.713	0.713	1.105	1.256	1.241	NRT	0	0	857	0	0	0	0	0	33	PCI021	10	24	44	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	8	N	0	50	x08E464C020404199	76:00:00	57.34	0.797	0.937	0.926	0.597	0.628	0.623	0.968	1.104	1.089	0.663	0.703	0.698	1.086	1.236	1.216	NRT	300	306	312	318	3000	3000	3001	3002	33	PCI024	6	25	57	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	3002	3003	3004	3004	3005	3010	3010	3011	200000	200000	200000	200000	ffff00	20000000	0
4	R	8	N	0	50	x08AC694008404199	76:00:00	58.42	0.824	0.947	0.956	0.62	0.648	0.638	1.002	1.134	1.139	0.689	0.726	0.713	1.124	1.261	1.271	NRT	0	0	857	0	0	0	0	0	33	PCI021	10	26	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	51	x08B4A5C020404199	72:00:00	54.99	0.788	0.901	0.919	0.589	0.605	0.612	0.953	1.065	1.085	0.653	0.675	0.685	1.065	1.181	1.201	NRT	0	0	857	857	857	857	0	0	33	PCI024	14	41	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	51	x08B0A18008404199	74:00:00	56.68	0.808	0.951	0.944	0.604	0.635	0.64	0.98	1.12	1.105	0.671	0.713	0.708	1.099	1.251	1.241	NRT	0	0	857	857	857	857	0	0	33	PCI021	12	40	44	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	51	x08B4ADC020404199	72:00:00	54.39	0.782	0.926	0.916	0.59	0.615	0.615	0.952	1.09	1.08	0.654	0.695	0.69	1.065	1.216	1.196	NRT	0	0	857	857	857	857	0	0	33	PCI024	14	43	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	51	x08B0A98008404199	74:00:00	57.71	0.815	0.946	0.951	0.614	0.642	0.632	0.991	1.115	1.12	0.683	0.71	0.71	1.114	1.246	1.256	NRT	0	0	857	857	857	857	0	0	33	PCI021	12	42	44	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	52	x08F4B0A020404199	71:00:00	56.35	0.778	0.919	0.904	0.582	0.602	0.605	0.944	1.06	1.065	0.648	0.678	0.678	1.06	1.186	1.186	NRT	0	0	857	857	857	857	926	0	33	PCI024	5	44	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	52	x08AC790008404199	70:00:00	57.51	0.813	0.952	0.956	0.61	0.63	0.645	0.989	1.11	1.115	0.678	0.705	0.72	1.109	1.241	1.246	NRT	0	0	857	857	857	857	0	0	33	PCI021	8	30	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	52	x08F888A020404199	72:00:00	54.57	0.771	0.891	0.889	0.576	0.602	0.602	0.93	1.055	1.045	0.639	0.67	0.67	1.041	1.171	1.166	NRT	0	0	857	857	857	857	926	0	33	PCI024	5	34	62	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	52	x08AC810008404199	72:00:00	57.31	0.813	0.931	0.951	0.61	0.632	0.637	0.987	1.11	1.125	0.678	0.71	0.71	1.107	1.246	1.251	NRT	0	0	857	857	857	857	926	0	33	PCI021	8	32	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	53	x08D85CC020404199	75:00:00	57.37	0.799	0.921	0.931	0.597	0.63	0.623	0.97	1.099	1.104	0.663	0.703	0.698	1.089	1.226	1.231	NRT	0	0	857	857	857	857	0	0	33	PCI024	6	23	54	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	53	x08B47D4008404199	78:00:00	57.08	0.819	0.957	0.941	0.617	0.65	0.645	0.996	1.134	1.119	0.685	0.726	0.718	1.115	1.266	1.241	NRT	0	0	857	857	857	857	926	0	33	PCI021	10	31	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	53	x08D05CC020404199	75:00:00	56.77	0.792	0.937	0.921	0.596	0.625	0.63	0.962	1.099	1.089	0.662	0.701	0.698	1.077	1.221	1.206	NRT	0	0	857	857	857	857	0	0	33	PCI024	6	23	52	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	53	x08B4854008404199	78:00:00	57.54	0.815	0.941	0.946	0.614	0.633	0.633	0.993	1.114	1.114	0.681	0.706	0.706	1.111	1.236	1.241	NRT	0	0	857	857	857	857	0	0	33	PCI021	10	33	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	54	x08C084C020404199	70:00:00	52.88	0.766	0.901	0.906	0.578	0.595	0.605	0.931	1.049	1.059	0.639	0.658	0.668	1.038	1.156	1.171	NRT	0	0	857	857	857	857	0	0	33	PCI024	6	33	48	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	54	x08E4890008404199	73:00:00	57.98	0.812	0.962	0.951	0.61	0.628	0.635	0.989	1.129	1.114	0.678	0.703	0.708	1.109	1.251	1.241	NRT	0	0	857	857	857	857	0	0	33	PCI021	8	34	57	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	54	x08C08CC020404199	71:00:00	52.09	0.767	0.902	0.891	0.574	0.603	0.603	0.929	1.064	1.049	0.634	0.673	0.668	1.036	1.176	1.171	NRT	0	0	857	857	857	857	0	0	33	PCI024	6	35	48	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	54	x08E4810008404199	74:00:00	58.21	0.807	0.936	0.941	0.607	0.638	0.635	0.984	1.109	1.114	0.674	0.708	0.706	1.102	1.241	1.246	NRT	0	0	857	857	857	857	0	0	33	PCI021	8	32	57	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	6	N	0	55	x08ACA5C020404199	71:00:00	55.42	0.785	0.916	0.921	0.588	0.615	0.615	0.951	1.07	1.085	0.653	0.688	0.688	1.065	1.196	1.206	NRT	0	0	857	0	0	0	0	0	33	PCI024	14	41	43	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	6	N	0	55	x08A8A18008404199	73:00:00	57.45	0.812	0.951	0.936	0.61	0.635	0.637	0.986	1.125	1.11	0.679	0.713	0.715	1.107	1.256	1.236	NRT	2086	0	857	0	0	0	0	0	33	PCI021	12	40	42	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	440000	0	0	0	0	44000000	0
3	R	6	N	4043	55	x08B0B1C020404199	70:00:00	54.16	0.772	0.824	0.911	0.581	0.607	0.615	0.937	1.125	1.07	0.643	0.675	0.68	1.046	1.231	1.186	NRT	4043	4044	4048	4051	4052	4053	4058	4083	33	PCI024	14	44	44	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	4135	4159	4200	4201	4202	4203	4204	4205	ff0000	fb0000	500000	d30000	100000	0	ff000000
4	R	6	N	0	55	x08C4B98008404199	75:00:00	57.98	0.812	0.946	0.956	0.612	0.627	0.637	0.988	1.11	1.125	0.681	0.705	0.713	1.109	1.241	1.256	NRT	0	0	857	0	0	0	0	0	33	PCI021	12	46	49	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	8	N	1	56	x0000000000000000	69:00:00	0	0.806	0.932	0.939	0.6	0.611	0.623	0.971	1.087	1.102	0.669	0.684	0.692	1.093	1.211	1.226	NRT	0	0	0	0	0	0	0	0	33	W0A000	0	0	0		W	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	8	N	0	56	x0000000000000000	71:00:00	0	0.818	0.952	0.947	0.611	0.636	0.641	0.992	1.122	1.112	0.681	0.709	0.714	1.116	1.251	1.241	NRT	0	0	0	0	0	0	0	0	33	W0A000	0	0	0		W	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	8	N	0	56	x0000000000000000	71:00:00	0	0.804	0.937	0.924	0.598	0.631	0.626	0.966	1.112	1.082	0.666	0.709	0.702	1.086	1.241	1.216	NRT	0	0	0	0	0	0	0	0	33	W0A000	0	0	0		W	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	8	N	0	56	x0000000000000000	72:00:00	0	0.823	0.946	0.949	0.613	0.638	0.636	0.994	1.122	1.122	0.683	0.714	0.712	1.118	1.261	1.261	NRT	0	0	0	0	0	0	0	0	33	W0A000	0	0	0		W	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	57	x08C4B5C020404199	77:00:00	54.94	0.776	0.902	0.922	0.585	0.607	0.607	0.947	1.063	1.078	0.647	0.674	0.676	1.055	1.178	1.193	NRT	0	0	857	857	857	857	0	0	33	PCI024	14	45	49	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	57	x08CC858008404199	80:00:00	55.05	0.787	0.922	0.932	0.593	0.619	0.629	0.952	1.093	1.093	0.655	0.689	0.691	1.062	1.213	1.218	NRT	0	0	857	857	857	857	0	0	33	PCI021	12	33	51	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	57	x08D0B5C020404199	78:00:00	54.94	0.775	0.922	0.912	0.586	0.602	0.609	0.943	1.068	1.073	0.648	0.676	0.681	1.052	1.183	1.188	NRT	0	0	857	857	857	857	926	0	33	PCI024	14	45	52	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	57	x08CC7D8008404199	81:00:00	56.54	0.811	0.947	0.952	0.606	0.634	0.627	0.982	1.118	1.108	0.671	0.704	0.699	1.098	1.243	1.233	NRT	0	0	857	857	857	857	0	0	33	PCI021	12	31	51	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	6	N	1335	58	x08F484A020404199	77:00:00	54.89	0.767	0.895	0.902	0.578	0.589	0.602	0.931	1.038	1.063	0.64	0.661	0.669	1.04	1.153	1.173	NRT	1335	0	857	926	0	0	0	0	33	PCI024	5	33	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	440000	0	0	0	0	44000000	0
2	R	6	N	0	58	x08B4850008404199	76:00:00	56.65	0.811	0.942	0.957	0.605	0.627	0.634	0.982	1.108	1.103	0.671	0.699	0.709	1.099	1.233	1.233	NRT	0	0	857	0	0	0	0	0	33	PCI021	8	33	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	6	N	0	58	x08F47CA020404199	75:00:00	54.13	0.767	0.907	0.887	0.575	0.604	0.599	0.931	1.068	1.048	0.637	0.676	0.669	1.04	1.188	1.168	NRT	0	0	857	0	0	0	0	0	33	PCI024	5	31	61	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	6	N	0	58	x08B4910008404199	76:00:00	57.25	0.807	0.937	0.947	0.607	0.634	0.629	0.979	1.108	1.113	0.673	0.709	0.704	1.095	1.233	1.243	NRT	0	0	857	0	0	0	0	0	33	PCI021	8	36	45	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	59	x08D044C020404199	72:00:00	56.54	0.797	0.913	0.933	0.594	0.617	0.607	0.958	1.073	1.088	0.661	0.691	0.681	1.077	1.192	1.207	NRT	0	0	857	857	857	857	927	0	33	PCI024	6	17	52	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	59	x08CC4D4008404199	72:00:00	58.99	0.825	0.968	0.952	0.616	0.647	0.647	0.999	1.143	1.128	0.685	0.726	0.721	1.122	1.282	1.267	NRT	0	0	857	857	857	857	0	0	33	PCI021	10	19	51	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	R	2	G	0	59	x08C840C020404199	73:00:00	56.74	0.788	0.943	0.927	0.591	0.62	0.615	0.959	1.093	1.073	0.658	0.696	0.691	1.077	1.222	1.202	NRT	0	0	857	857	857	857	0	0	33	PCI024	6	16	50	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4	R	2	G	0	59	x08C0494008404199	74:00:00	58.36	0.827	0.958	0.968	0.622	0.645	0.637	1	1.123	1.128	0.693	0.716	0.716	1.124	1.252	1.267	NRT	0	0	857	857	857	857	0	0	33	PCI021	10	18	48	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	R	2	G	0	60	x0888760020404199	72:00:00	57.08	0.805	0.927	0.937	0.6	0.62	0.625	0.967	1.078	1.098	0.668	0.691	0.699	1.086	1.207	1.222	NRT	0	0	857	857	857	857	0	0	33	PCI024	16	29	34	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	R	2	G	0	60	x08FC85E008404199	74:00:00	57.57	0.809	0.953	0.947	0.605	0.625	0.632	0.982	1.113	1.103	0.673	0.701	0.706	1.104	1.242	1.237	NRT	0	0	857	857	857	857	0	0	33	PCI021	15	33	63	B	P	K3KL3L30CM-BGCT000-POB9AH	PCI0249U72	T091PR0	MAGEPICU	m805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
