DO	HB	HTEMP	tPD_F	tPD	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	run	wf	x	y	lot	test
1	6	127	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	90	EUO2949JO2	0
2	6	128	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	88	EUO2949JO2	0
1	2	127	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	80	EUO2949JO2	0
2	2	127	61.21	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	78	EUO2949JO2	0
1	2	127	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	74	EUO2949JO2	0
2	2	127	62.46	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	77	EUO2949JO2	0
1	6	128	59.83	58.08	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	95	EUO2949JO2	0
2	6	129	60.71	59.83	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	91	EUO2949JO2	0
1	2	126	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	46	93	EUO2949JO2	0
2	2	127	63.71	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	46	91	EUO2949JO2	0
1	2	124	63.71	64.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	56	97	EUO2949JO2	0
2	2	124	64.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	56	95	EUO2949JO2	0
1	6	126	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	19	98	EUO2949JO2	0
2	6	125	62.83	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	19	100	EUO2949JO2	0
1	6	124	58.08	58.46	20	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	EUO294	23	17	102	EUO2949JO2	0
2	6	126	55.96	55.08	20	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	EUO294	23	17	104	EUO2949JO2	0
1	2	125	61.96	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	86	EUO2949JO2	0
2	2	126	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	88	EUO2949JO2	0
1	6	124	61.96	58.96	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	91	EUO2949JO2	0
2	6	126	60.71	57.71	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	93	EUO2949JO2	0
1	2	125	60.71	57.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	90	EUO2949JO2	0
2	2	124	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	89	EUO2949JO2	0
1	2	126	58.08	56.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	38	EUO2949JO2	0
2	2	124	59.83	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	40	EUO2949JO2	0
1	2	125	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	95	EUO2949JO2	0
2	2	124	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	93	EUO2949JO2	0
1	2	124	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	46	41	EUO2949JO2	0
2	2	126	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	46	39	EUO2949JO2	0
1	6	126	60.71	59.83	4001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	46	EUO2949JO2	0
2	6	123	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	48	EUO2949JO2	0
1	2	124	59.83	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	44	EUO2949JO2	0
2	2	125	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	42	EUO2949JO2	0
1	6	125	60.71	58.96	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	102	EUO2949JO2	0
2	6	126	60.71	59.83	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	104	EUO2949JO2	0
1	2	125	62.83	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	58	EUO2949JO2	0
2	2	124	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	61	EUO2949JO2	0
1	2	125	59.83	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	19	42	EUO2949JO2	0
2	2	126	58.58	57.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	19	44	EUO2949JO2	0
1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W0A000	0	0	0	EUO2949JO2	0
2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W0A000	0	0	0	EUO2949JO2	0
1	2	125	59.83	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	107	EUO2949JO2	0
2	2	124	57.71	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	108	EUO2949JO2	0
1	2	124	59.83	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	45	114	EUO2949JO2	0
2	2	123	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	45	116	EUO2949JO2	0
1	2	124	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	54	EUO2949JO2	0
2	2	123	64.21	61.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	56	EUO2949JO2	0
1	2	122	62.83	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	19	42	EUO2949JO2	0
2	2	124	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	19	44	EUO2949JO2	0
1	6	128	59.83	58.08	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	104	EUO2949JO2	0
2	6	124	59.83	56.83	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	92	EUO2949JO2	0
1	6	125	55.96	56.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	26	114	EUO2949JO2	0
2	6	124	58.08	55.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	26	112	EUO2949JO2	0
1	2	125	59.83	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	50	EUO2949JO2	0
2	2	125	58.58	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	52	EUO2949JO2	0
1	2	124	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	82	EUO2949JO2	0
2	2	123	63.71	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	80	EUO2949JO2	0
1	2	124	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	22	53	EUO2949JO2	0
2	2	121	63.33	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	22	51	EUO2949JO2	0
1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W0A000	0	0	0	EUO2949JO2	0
2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W0A000	0	0	0	EUO2949JO2	0
1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	W0A000	0	0	0	EUO2949JO2	0
2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	18	107	EUO2949JO2	0
1	2	123	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	52	EUO2949JO2	0
2	2	123	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	50	EUO2949JO2	0
1	6	124	59.83	60.21	26	52	53	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	85	EUO2949JO2	0
2	6	126	62.83	60.71	26	52	53	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	83	EUO2949JO2	0
1	6	124	61.58	60.71	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	63	EUO2949JO2	0
2	6	121	62.46	60.71	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	17	65	EUO2949JO2	0
1	2	126	61.96	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	59	EUO2949JO2	0
2	2	125	60.71	57.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	16	57	EUO2949JO2	0
1	2	123	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	15	80	EUO2949JO2	0
2	2	124	63.71	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	15	82	EUO2949JO2	0
1	2	121	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	22	92	EUO2949JO2	0
2	2	124	62.46	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	22	90	EUO2949JO2	0
1	2	123	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	53	79	EUO2949JO2	0
2	2	123	61.21	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	53	81	EUO2949JO2	0
1	2	122	65.46	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	68	EUO2949JO2	0
2	2	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	65	EUO2949JO2	0
1	2	123	61.96	60.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	24	40	EUO2949JO2	0
2	2	122	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	24	38	EUO2949JO2	0
1	6	127	63.71	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	73	EUO2949JO2	0
2	6	125	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	71	EUO2949JO2	0
1	6	126	59.83	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	13	57	EUO2949JO2	0
2	6	124	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	13	60	EUO2949JO2	0
1	2	124	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	51	109	EUO2949JO2	0
2	2	126	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	52	108	EUO2949JO2	0
1	6	127	61.58	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	54	80	EUO2949JO2	0
2	6	127	62.83	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	54	78	EUO2949JO2	0
1	6	128	58.96	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	22	102	EUO2949JO2	0
2	6	127	60.71	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	22	100	EUO2949JO2	0
1	6	128	66.33	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	58	EUO2949JO2	0
2	6	130	63.33	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	61	EUO2949JO2	0
1	6	124	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	64	EUO2949JO2	0
2	6	127	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	66	EUO2949JO2	0
1	6	125	63.71	60.71	60	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	104	EUO2949JO2	0
2	6	126	64.58	63.71	60	70	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	106	EUO2949JO2	0
1	2	123	64.96	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	78	EUO2949JO2	0
2	2	124	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	21	80	EUO2949JO2	0
1	6	125	64.08	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	14	63	EUO2949JO2	0
2	6	126	59.83	58.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	14	61	EUO2949JO2	0
1	2	126	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	52	64	EUO2949JO2	0
2	2	124	63.33	60.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	52	62	EUO2949JO2	0
1	6	127	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	53	88	EUO2949JO2	0
2	6	125	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	53	90	EUO2949JO2	0
1	6	127	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	17	76	EUO2949JO2	0
2	6	126	64.21	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	17	78	EUO2949JO2	0
1	6	127	64.21	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	19	67	EUO2949JO2	0
2	6	126	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	19	69	EUO2949JO2	0
1	6	127	63.71	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	71	EUO2949JO2	0
2	6	126	63.33	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	73	EUO2949JO2	0
1	6	126	61.96	58.96	4016	4017	4017	4018	4018	4019	4019	4020	4020	4021	4021	4022	4022	4023	4023	4024	4024	4025	4025	4026	EUO294	16	33	112	EUO2949JO2	0
2	6	129	63.71	60.71	20	30	58	59	60	70	61	71	851	852	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	114	EUO2949JO2	0
1	2	122	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	81	EUO2949JO2	0
2	2	125	62.46	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	14	79	EUO2949JO2	0
1	6	127	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	13	74	EUO2949JO2	0
2	6	125	61.58	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	13	76	EUO2949JO2	0
1	2	125	61.96	62.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	51	97	EUO2949JO2	0
2	2	125	61.96	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	51	99	EUO2949JO2	0
1	2	126	61.58	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	45	86	EUO2949JO2	0
2	2	128	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	45	88	EUO2949JO2	0
1	6	128	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	16	79	EUO2949JO2	0
2	6	125	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	16	77	EUO2949JO2	0
1	6	125	63.71	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	51	EUO2949JO2	0
2	6	127	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	49	EUO2949JO2	0
1	6	127	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	77	EUO2949JO2	0
2	6	126	65.46	61.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	75	EUO2949JO2	0
1	2	128	58.96	58.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	116	EUO2949JO2	0
2	2	128	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	120	EUO2949JO2	0
1	6	124	61.96	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	13	80	EUO2949JO2	0
2	6	127	62.83	59.83	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	13	82	EUO2949JO2	0
1	6	127	61.08	58.08	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	11	77	EUO2949JO2	0
2	6	123	59.83	58.96	30	26	58	59	60	70	61	71	66	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	11	79	EUO2949JO2	0
1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	57	87	EUO2949JO2	0
2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	57	89	EUO2949JO2	0
1	2	123	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	78	EUO2949JO2	0
2	2	125	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	76	EUO2949JO2	0
1	6	125	62.46	59.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	16	72	EUO2949JO2	0
2	6	124	62.46	60.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	16	70	EUO2949JO2	0
1	6	125	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	17	88	EUO2949JO2	0
2	6	126	61.58	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	17	89	EUO2949JO2	0
1	6	124	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	56	EUO2949JO2	0
2	6	126	62.46	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	18	54	EUO2949JO2	0
1	6	127	60.71	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	33	76	EUO2949JO2	0
2	6	128	63.71	61.96	4001	4001	4002	4002	4003	4003	4004	4004	4005	4005	4006	4006	4007	4007	4009	4009	4010	4010	4011	4011	EUO294	16	33	78	EUO2949JO2	0
1	2	125	61.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	87	EUO2949JO2	0
2	2	124	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	89	EUO2949JO2	0
1	6	125	60.21	55.96	20	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	109	EUO2949JO2	0
2	6	125	60.71	59.83	20	30	58	59	60	70	61	71	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	107	EUO2949JO2	0
1	6	126	64.58	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	72	EUO2949JO2	0
2	6	122	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	74	EUO2949JO2	0
1	2	124	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	57	91	EUO2949JO2	0
2	2	125	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	57	93	EUO2949JO2	0
1	2	123	62.46	62.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	28	63	EUO2949JO2	0
2	2	124	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	28	61	EUO2949JO2	0
1	2	127	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	53	55	EUO2949JO2	0
2	2	126	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	53	57	EUO2949JO2	0
1	2	124	62.83	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	13	68	EUO2949JO2	0
2	2	126	61.58	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	13	70	EUO2949JO2	0
1	2	126	62.83	61.08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	25	38	EUO2949JO2	0
2	2	126	62.83	58.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	25	40	EUO2949JO2	0
1	6	127	61.08	58.08	25	26	58	59	65	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	10	57	EUO2949JO2	0
2	6	125	59.83	58.08	25	26	58	59	65	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	11	54	EUO2949JO2	0
1	6	124	60.71	58.96	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	100	EUO2949JO2	0
2	6	124	62.46	61.58	60	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	22	98	EUO2949JO2	0
1	2	125	64.96	61.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	66	EUO2949JO2	0
2	2	125	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	70	EUO2949JO2	0
1	2	124	63.71	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	57	78	EUO2949JO2	0
2	2	125	64.58	63.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	57	81	EUO2949JO2	0
1	2	125	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	42	EUO2949JO2	0
2	2	123	60.71	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	21	44	EUO2949JO2	0
1	2	125	62.46	60.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	52	76	EUO2949JO2	0
2	2	124	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO416	11	52	74	EUO2949JO2	0
1	2	127	62.83	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	13	76	EUO2949JO2	0
2	2	125	61.58	59.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	13	78	EUO2949JO2	0
1	6	125	63.33	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	24	61	EUO2949JO2	0
2	6	126	66.33	63.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	24	58	EUO2949JO2	0
1	6	125	65.46	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	83	EUO2949JO2	0
2	6	124	65.46	62.46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	24	55	85	EUO2949JO2	0
1	6	125	64.58	61.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	23	72	EUO2949JO2	0
2	6	124	64.21	64.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	16	23	74	EUO2949JO2	0
1	6	124	58.08	58.46	26	58	59	60	70	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	10	64	EUO2949JO2	0
2	6	127	58.96	58.08	26	58	59	60	70	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	EUO294	23	10	62	EUO2949JO2	0
