DO	HB	NB	V43	run	wf	x	y	test
3	2	0	4122	PCI016	7	48	36	1
2	2	0	4122	PCJ014	6	30	33	1
4	2	0	4122	PCI016	7	55	45	1
1	6	0	3190	PCJ014	7	23	58	1
3	6	1782	4122	PCI016	9	21	57	1
2	6	0	3190	PCJ014	7	21	57	1
4	6	0	3190	PCI016	9	20	55	1
1	6	0	3190	PCI016	4	43	50	1
3	6	2398	3190	PCI016	14	27	44	1
2	6	0	3190	PCI016	4	42	51	1
4	6	0	4122	PCI016	14	28	44	1
1	6	2669	3190	PCJ023	21	21	59	1
3	6	0	1001	PCI016	24	29	61	1
2	6	0	3190	PCJ023	21	18	56	1
4	6	0	4122	PCI016	24	27	61	1
1	2	0	1214	PCI016	11	44	59	1
3	2	0	3190	PCI016	15	51	51	1
2	2	0	4122	PCI016	11	42	59	1
4	2	0	3190	PCI016	15	50	53	1
1	3	0	4122	PCJ011	24	37	47	1
3	3	0	3190	PCI016	23	24	37	1
2	3	983	4122	PCJ011	24	39	47	1
4	3	0	3190	PCI016	23	26	37	1
1	6	3166	4122	PCJ011	15	56	47	1
3	6	0	4122	PCI016	23	21	40	1
2	6	0	4122	PCJ011	15	56	49	1
4	6	0	4122	PCI016	23	23	39	1
1	6	0	4122	PCJ011	24	33	51	1
3	6	0	3190	PCI016	23	41	35	1
2	6	1845	3190	PCJ011	24	30	50	1
4	6	0	4122	PCI016	23	43	35	1
1	6	2682	4122	PCJ011	24	28	49	1
3	6	0	3190	PCI016	23	29	61	1
2	6	0	4122	PCJ011	24	30	49	1
4	6	0	3190	PCI016	23	27	61	1
1	6	0	3190	PCI016	11	22	50	1
3	6	0	3190	PCI016	15	32	56	1
2	6	0	3190	PCI016	11	22	48	1
4	6	2669	3190	PCI016	15	29	55	1
1	6	1845	4122	PCJ014	9	49	56	1
3	6	0	4122	PCI016	8	30	31	1
2	6	983	1387	PCJ014	9	47	58	1
4	6	0	4122	PCI016	8	33	31	1
1	3	0	1386	PCJ014	6	44	46	1
3	3	983	3190	PCI016	7	25	53	1
2	3	0	3190	PCJ014	6	44	48	1
4	3	0	4122	PCI016	7	25	51	1
1	6	3013	3190	PCJ014	7	37	64	1
3	6	0	3021	PCI016	9	18	52	1
2	6	983	3190	PCJ014	7	35	64	1
4	6	0	4122	PCI016	9	17	50	1
1	2	0	4122	PCJ014	7	51	52	1
3	2	0	3190	PCI016	9	51	45	1
2	2	0	3190	PCJ014	7	50	54	1
4	2	0	3190	PCI016	9	51	47	1
1	6	3166	4122	PCJ011	15	23	56	1
3	6	0	3190	PCI016	23	26	47	1
2	6	0	3190	PCJ011	15	22	55	1
4	6	0	3190	PCI016	23	27	45	1
1	2	0	3190	PCI016	11	28	40	1
3	2	0	3190	PCI016	15	32	41	1
2	2	0	4122	PCI016	11	32	39	1
4	2	0	3190	PCI016	15	34	41	1
1	3	0	4122	PCJ011	15	30	50	1
3	3	983	4122	PCI016	22	19	56	1
2	3	983	4122	PCJ011	15	29	47	1
4	3	0	1003	PCI016	22	18	53	1
1	6	0	3190	PCI016	11	24	34	1
3	6	2398	4122	PCI016	15	46	37	1
2	6	0	3190	PCI016	11	26	34	1
4	6	0	3190	PCI016	15	48	38	1
1	3	0	4122	PCJ011	24	23	50	1
3	3	0	3190	PCI016	23	42	34	1
2	3	983	4122	PCJ011	24	23	47	1
4	3	0	3190	PCI016	23	45	35	1
1	6	0	3190	PCJ011	15	30	62	1
3	6	2398	3190	PCI016	23	30	40	1
2	6	0	4122	PCJ011	15	28	61	1
4	6	0	3190	PCI016	23	34	40	1
1	3	0	3190	PCJ023	21	26	32	1
3	3	0	3190	PCI016	24	18	45	1
2	3	0	3190	PCJ023	21	36	30	1
4	3	983	3190	PCI016	24	17	45	1
1	2	0	4122	PCJ011	24	50	44	1
3	2	0	4122	PCI016	24	34	44	1
2	2	0	4122	PCJ011	24	51	46	1
4	2	0	4122	PCI016	24	36	44	1
1	3	0	3190	PCJ014	7	32	55	1
3	3	0	4122	PCI016	9	25	43	1
2	3	983	3190	PCJ014	7	31	55	1
4	3	0	3190	PCI016	9	27	42	1
1	2	0	3190	PCI016	4	39	60	1
3	2	0	3190	PCI016	14	25	60	1
2	2	0	3190	PCI016	4	37	61	1
4	2	0	4122	PCI016	14	23	59	1
1	2	0	4122	PCJ014	9	43	42	1
3	2	0	4122	PCI016	8	18	44	1
2	2	0	4122	PCJ014	9	45	43	1
4	2	0	3190	PCI016	8	19	42	1
1	6	0	1386	PCJ014	7	26	37	1
3	6	0	3091	PCI016	9	40	36	1
2	6	3166	3190	PCJ014	7	28	36	1
4	6	3013	4122	PCI016	9	42	36	1
1	6	2762	3190	PCJ014	7	28	60	1
3	6	0	4122	PCI016	9	26	59	1
2	6	0	3190	PCJ014	7	25	59	1
4	6	0	1387	PCI016	9	24	59	1
1	6	3166	4122	PCJ011	15	18	58	1
3	6	0	3190	PCI016	23	51	45	1
2	6	2669	4122	PCJ011	15	16	56	1
4	6	0	4122	PCI016	23	51	47	1
1	2	0	4122	PCJ011	15	43	64	1
3	2	0	4122	PCI016	23	30	36	1
2	2	0	3190	PCJ011	15	39	64	1
4	2	0	3190	PCI016	23	37	36	1
1	6	0	4122	PCJ011	24	33	35	1
3	6	2669	3190	PCI016	24	45	49	1
2	6	0	3190	PCJ011	24	35	35	1
4	6	0	3190	PCI016	24	45	52	1
1	6	0	4122	PCJ011	24	47	58	1
3	6	2398	3001	PCI016	24	46	48	1
2	6	0	4122	PCJ011	24	43	58	1
4	6	0	3190	PCI016	24	46	50	1
1	6	0	3190	PCJ011	15	13	51	1
3	6	0	4122	PCI016	23	22	38	1
2	6	2682	3190	PCJ011	15	13	44	1
4	6	983	4122	PCI016	23	25	37	1
1	6	0	4122	PCI016	11	49	58	1
3	6	0	4122	PCI016	15	51	47	1
2	6	0	3190	PCI016	11	47	59	1
4	6	1781	4122	PCI016	15	51	49	1
1	6	0	4122	PCI016	4	43	36	1
3	6	0	3190	PCI016	14	49	40	1
2	6	2682	4122	PCI016	4	45	37	1
4	6	0	4122	PCI016	14	50	42	1
1	2	0	3021	PCJ014	11	17	46	1
3	2	0	4122	PCI016	13	19	41	1
2	2	0	4122	PCJ014	11	17	43	1
4	2	0	3190	PCI016	13	22	38	1
1	6	0	4122	PCJ011	24	23	43	1
3	6	0	4122	PCI016	23	27	33	1
2	6	1845	4122	PCJ011	24	25	42	1
4	6	0	4122	PCI016	23	29	32	1
1	2	0	3190	PCJ014	6	47	55	1
3	2	0	4122	PCI016	7	50	45	1
2	2	0	1386	PCJ014	6	46	56	1
4	2	0	4122	PCI016	7	50	47	1
1	6	0	4122	PCJ014	7	39	34	1
3	6	0	3190	PCI016	9	44	60	1
2	6	2398	4122	PCJ014	7	42	35	1
4	6	0	3190	PCI016	9	42	60	1
1	6	4002	4122	PCJ011	15	29	32	1
3	6	0	3190	PCI016	23	32	60	1
2	6	0	4122	PCJ011	15	32	32	1
4	6	0	4122	PCI016	23	30	60	1
1	2	0	4122	PCJ023	21	46	40	1
3	2	0	1387	PCI016	24	46	56	1
2	2	0	4122	PCJ023	21	49	43	1
4	2	0	4122	PCI016	24	44	57	1
1	6	0	4122	PCJ023	21	43	59	1
3	6	0	1386	PCI016	24	29	58	1
2	6	0	3001	PCJ023	21	31	59	1
4	6	1780	3190	PCI016	24	26	57	1
1	6	0	4122	PCJ023	21	41	62	1
3	6	2398	4122	PCI016	24	51	51	1
2	6	0	3190	PCJ023	21	38	63	1
4	6	0	3190	PCI016	24	49	56	1
1	3	0	4122	PCJ022	15	41	47	1
3	3	0	3190	PCI016	15	41	34	1
2	3	0	3190	PCJ022	15	41	49	1
4	3	983	3190	PCI016	15	45	35	1
1	3	0	3190	PCI016	11	43	38	1
3	3	0	4122	PCI016	15	39	38	1
2	3	983	3190	PCI016	11	45	39	1
4	3	0	4122	PCI016	15	41	39	1
1	6	0	1001	PCJ022	15	31	48	1
3	6	0	3190	PCI016	15	21	59	1
2	6	0	4122	PCI016	11	57	50	1
4	6	3013	4122	PCI016	15	18	56	1
1	2	0	3190	PCJ023	21	30	34	1
3	2	0	3190	PCI016	24	19	44	1
2	2	0	4122	PCJ023	21	35	34	1
4	2	0	4122	PCI016	24	20	42	1
1	6	0	4122	PCI016	11	21	52	1
3	6	0	3190	PCI016	15	23	52	1
2	6	383	3190	PCI016	11	20	50	1
4	6	0	4122	PCI016	15	22	50	1
1	6	0	4122	PCJ014	6	36	35	1
3	6	0	4122	PCI016	7	39	34	1
2	6	3013	4122	PCJ014	6	40	36	1
4	6	3013	3190	PCI016	7	41	35	1
1	6	2669	4669	PCJ014	7	47	57	1
3	6	0	4122	PCI016	9	50	45	1
2	6	0	4122	PCJ014	7	45	58	1
4	6	0	3091	PCI016	9	50	47	1
1	6	1770	3190	PCJ011	24	50	46	1
3	6	0	3190	PCI016	24	33	52	1
2	6	0	3091	PCJ011	24	50	48	1
4	6	983	4122	PCI016	24	31	52	1
1	8	863	0	LNAKNANAA	10	85	85	1
3	8	863	0	TNAKNANAE	26	87	127	1
2	8	863	0	TNALNANAB	31	95	119	1
4	8	863	0	TNAKNANAE	26	93	125	1
1	2	0	4122	PCJ011	24	43	50	1
3	2	0	4122	PCI016	23	52	41	1
2	2	0	4122	PCJ011	24	40	50	1
4	2	0	3011	PCI016	23	53	44	1
1	2	0	3190	PCJ023	21	45	36	1
3	2	0	3190	PCI016	24	26	38	1
2	2	0	3190	PCJ023	21	47	37	1
4	2	0	3190	PCI016	24	29	36	1
1	6	983	4122	PCJ011	24	51	54	1
3	6	983	3190	PCI016	24	27	47	1
2	6	0	4122	PCJ011	24	49	57	1
4	6	1781	3190	PCI016	24	29	44	1
1	2	0	3190	PCI016	11	21	42	1
3	2	0	3190	PCI016	15	20	50	1
2	2	0	3190	PCI016	11	23	40	1
4	2	0	4122	PCI016	15	20	48	1
1	6	3166	3190	PCJ011	15	23	59	1
3	6	0	3190	PCI016	23	36	40	1
2	6	0	4122	PCJ011	15	20	57	1
4	6	2398	3190	PCI016	23	37	40	1
1	6	3166	3190	PCI016	4	31	34	1
3	6	0	4122	PCI016	14	45	36	1
2	6	0	3190	PCI016	4	33	34	1
4	6	0	3190	PCI016	14	47	37	1
1	6	0	3190	PCI016	11	24	53	1
3	6	2669	3190	PCI016	15	32	55	1
2	6	0	4122	PCI016	11	24	51	1
4	6	0	3190	PCI016	15	30	55	1
1	6	0	3091	PCJ014	11	41	63	1
3	6	0	3091	PCI016	13	54	49	1
2	6	983	4122	PCJ014	11	39	64	1
4	6	3166	4122	PCI016	13	54	51	1
1	6	0	3190	PCJ014	11	17	44	1
3	6	0	4122	PCI016	13	17	49	1
2	6	0	4122	PCJ014	11	18	42	1
4	6	1780	3190	PCI016	13	17	47	1
1	6	3166	3190	PCJ011	15	48	58	1
3	6	0	3190	PCI016	23	38	41	1
2	6	983	4122	PCJ011	15	46	59	1
4	6	0	3190	PCI016	23	42	42	1
1	3	983	4122	PCJ014	6	32	59	1
3	3	0	3190	PCI016	7	32	60	1
2	3	0	4122	PCJ014	6	30	59	1
4	3	0	1386	PCI016	7	30	60	1
1	3	983	4122	PCJ014	6	27	44	1
3	3	0	3190	PCI016	7	38	54	1
2	3	983	1386	PCJ014	6	29	43	1
4	3	0	4122	PCI016	7	35	55	1
1	6	2669	3190	PCJ023	21	13	46	1
3	6	0	3190	PCI016	24	27	45	1
2	6	0	4122	PCJ023	21	13	45	1
4	6	0	3190	PCI016	24	25	45	1
1	2	0	4122	PCJ011	24	31	60	1
3	2	0	3190	PCI016	24	43	49	1
2	2	0	4122	PCJ011	24	27	59	1
4	2	0	3190	PCI016	24	43	51	1
1	6	0	4122	PCJ023	21	51	40	1
3	6	3013	3190	PCI016	24	39	35	1
2	6	0	4122	PCJ023	21	54	45	1
4	6	0	3190	PCI016	24	41	36	1
1	6	770	3190	PCI016	11	18	50	1
3	6	0	4122	PCI016	15	21	53	1
2	6	0	3190	PCI016	11	18	48	1
4	6	0	3190	PCI016	15	21	51	1
1	6	2398	3190	PCI016	11	18	45	1
3	6	0	3190	PCI016	15	21	55	1
2	6	0	4122	PCI016	11	18	44	1
4	6	0	4122	PCI016	15	20	53	1
1	6	0	3091	PCJ011	24	47	57	1
3	6	2682	4122	PCI016	24	31	44	1
2	6	0	3190	PCJ011	24	35	60	1
4	6	0	3190	PCI016	24	33	44	1
1	6	0	3190	PCI016	4	39	61	1
3	6	0	3190	PCI016	14	32	64	1
2	6	2682	1386	PCI016	4	36	63	1
4	6	0	3190	PCI016	14	30	63	1
1	2	0	4122	PCJ014	11	25	33	1
3	2	0	3190	PCI016	14	34	50	1
2	2	0	3190	PCJ014	11	33	31	1
4	2	0	3190	PCI016	14	32	49	1
1	6	0	3190	PCJ011	24	41	51	1
3	6	0	4122	PCI016	23	42	63	1
2	6	1845	4122	PCJ011	24	36	53	1
4	6	0	3190	PCI016	23	40	63	1
1	6	0	3021	PCJ011	15	29	55	1
3	6	0	3190	PCI016	22	31	64	1
2	6	0	4122	PCJ011	15	26	54	1
4	6	2398	4122	PCI016	22	25	63	1
1	6	0	4122	PCJ017	15	54	51	1
3	6	4002	4122	PCI016	10	28	36	1
2	6	0	4122	PCJ017	15	53	54	1
4	6	0	4122	PCI016	10	30	35	1
1	6	1845	4122	PCJ014	6	33	44	1
3	6	0	3190	PCI016	7	27	53	1
2	6	0	3190	PCJ014	6	37	44	1
4	6	0	3190	PCI016	7	26	51	1
1	2	0	3190	PCJ023	21	48	37	1
3	2	0	3190	PCI016	24	33	35	1
2	2	0	3190	PCJ023	21	50	38	1
4	2	0	3190	PCI016	24	36	35	1
1	6	1782	3190	PCI016	4	28	46	1
3	6	2398	3190	PCI016	14	27	50	1
2	6	0	3190	PCI016	4	30	45	1
4	6	2669	4122	PCI016	14	27	47	1
1	3	0	3190	PCI016	11	32	35	1
3	3	983	3190	PCI016	15	20	41	1
2	3	0	4122	PCI016	11	34	35	1
4	3	0	4122	PCI016	15	22	39	1
1	6	0	3190	PCJ023	21	34	37	1
3	6	3013	3190	PCI016	24	49	50	1
2	6	0	4122	PCJ023	21	43	38	1
4	6	0	3190	PCI016	24	47	55	1
1	2	0	4122	PCI016	11	43	58	1
3	2	0	3190	PCI016	15	49	54	1
2	2	0	4122	PCI016	11	40	58	1
4	2	0	4122	PCI016	15	47	57	1
1	6	2674	3190	PCJ011	15	41	38	1
3	6	0	3190	PCI016	23	26	51	1
2	6	3013	3190	PCJ011	15	43	38	1
4	6	0	3190	PCI016	23	25	48	1
1	6	0	4122	PCJ011	15	22	37	1
3	6	0	3190	PCI016	23	47	43	1
2	6	0	4122	PCJ011	15	25	36	1
4	6	2661	3190	PCI016	23	48	45	1
1	6	0	3190	PCI016	11	37	54	1
3	6	0	3190	PCI016	15	45	54	1
2	6	2669	4122	PCI016	11	35	56	1
4	6	2669	3190	PCI016	15	43	55	1
1	6	0	4122	PCI016	4	48	37	1
3	6	2398	3190	PCI016	14	21	38	1
2	6	983	4122	PCI016	4	50	38	1
4	6	3166	3190	PCI016	14	23	37	1
1	6	0	3190	PCJ014	11	53	57	1
3	6	0	3190	PCI016	13	15	46	1
2	6	2398	4122	PCJ014	11	49	62	1
4	6	0	4122	PCI016	13	16	42	1
1	6	2398	3190	PCJ014	11	17	53	1
3	6	0	4122	PCI016	13	22	59	1
2	6	0	4122	PCJ014	11	17	51	1
4	6	0	4122	PCI016	13	20	57	1
1	6	3013	4122	PCJ014	6	39	38	1
3	6	0	3190	PCI016	7	31	37	1
2	6	0	3190	PCJ014	6	41	39	1
4	6	0	3190	PCI016	7	33	37	1
1	6	0	1001	PCJ011	24	31	38	1
3	6	1845	3190	PCI016	23	15	41	1
2	6	0	4122	PCJ011	24	33	38	1
4	6	0	3190	PCI016	23	22	34	1
1	6	2669	3190	PCJ014	7	43	37	1
3	6	0	3190	PCI016	9	39	36	1
2	6	983	3190	PCJ014	7	45	38	1
4	6	0	4122	PCI016	9	41	37	1
1	6	3166	3190	PCJ014	7	19	41	1
3	6	983	4122	PCI016	9	36	35	1
2	6	3166	3190	PCJ014	7	24	37	1
4	6	0	4122	PCI016	9	38	35	1
1	6	3166	3066	PCJ011	15	52	37	1
3	6	0	3190	PCI016	23	38	35	1
2	6	0	4122	PCJ011	15	55	42	1
4	6	0	4122	PCI016	23	40	36	1
1	3	983	4122	PCJ011	24	25	43	1
3	3	0	3190	PCI016	23	47	36	1
2	3	983	4122	PCJ011	24	27	42	1
4	3	0	4122	PCI016	23	49	37	1
1	6	983	3190	PCJ011	15	33	54	1
3	6	983	3190	PCI016	22	46	36	1
2	6	983	3190	PCJ011	15	31	54	1
4	6	2398	3190	PCI016	22	48	37	1
1	6	0	4122	PCJ023	21	21	62	1
3	6	0	3091	PCI016	24	35	32	1
2	6	3013	4122	PCJ023	21	14	52	1
4	6	2398	3190	PCI016	24	37	32	1
1	2	0	3021	PCI016	11	34	62	1
3	2	0	1386	PCI016	15	47	59	1
2	2	0	4122	PCI016	11	31	62	1
4	2	0	4122	PCI016	15	45	60	1
1	6	0	4122	PCJ011	15	20	45	1
3	6	0	3190	PCI016	23	39	55	1
2	6	3166	3190	PCJ011	15	23	40	1
4	6	0	3190	PCI016	23	37	56	1
1	6	983	4122	PCI016	11	31	35	1
3	6	0	4122	PCI016	15	25	39	1
2	6	1781	4122	PCI016	11	33	35	1
4	6	0	4122	PCI016	15	27	38	1
1	2	0	1386	PCI016	11	48	58	1
3	2	0	4122	PCI016	15	50	52	1
2	2	0	3091	PCI016	11	45	59	1
4	2	0	4122	PCI016	15	49	53	1
1	6	0	3190	PCJ014	11	51	39	1
3	6	2398	3190	PCI016	13	41	35	1
2	6	0	3190	PCJ014	11	52	41	1
4	6	0	4122	PCI016	13	44	36	1
1	6	0	3190	PCI016	4	40	33	1
3	6	0	4122	PCI016	14	53	57	1
2	6	2398	3190	PCI016	4	43	33	1
4	6	0	4122	PCI016	14	46	63	1
1	6	0	4122	PCJ014	11	18	52	1
3	6	3013	3190	PCI016	13	19	53	1
2	6	0	4122	PCJ014	11	17	50	1
4	6	0	4122	PCI016	13	19	51	1
1	6	0	3190	PCI016	4	43	59	1
3	6	0	4122	PCI016	14	32	63	1
2	6	1782	3190	PCI016	4	41	60	1
4	6	0	4122	PCI016	14	29	61	1
1	3	983	4122	PCJ014	6	29	33	1
3	3	0	4122	PCI016	7	55	50	1
2	3	0	4122	PCJ014	6	31	33	1
4	3	0	4122	PCI016	7	53	55	1
1	6	0	3091	PCJ011	24	37	38	1
3	6	0	4122	PCI016	23	25	33	1
2	6	1364	4122	PCJ011	24	40	39	1
4	6	983	3190	PCI016	23	29	31	1
1	6	2669	3190	PCJ014	7	51	57	1
3	6	3013	4406	PCI016	9	23	37	1
2	6	0	4122	PCJ014	7	48	60	1
4	6	0	3190	PCI016	9	27	35	1
1	6	0	4122	PCJ014	7	18	44	1
3	6	2398	4122	PCI016	9	32	35	1
2	6	983	4122	PCJ014	7	18	43	1
4	6	0	3190	PCI016	9	34	35	1
1	6	0	3190	PCJ023	21	20	54	1
3	6	2398	3190	PCI016	24	36	38	1
2	6	0	3190	PCJ023	21	20	51	1
4	6	1781	4122	PCI016	24	40	39	1
1	2	0	4122	PCI016	11	20	38	1
3	2	0	3190	PCI016	15	18	42	1
2	2	0	4122	PCI016	11	24	35	1
4	2	0	3190	PCI016	15	18	41	1
1	2	0	4122	PCI016	11	24	59	1
3	2	0	4122	PCI016	15	36	62	1
2	2	0	3190	PCI016	11	21	57	1
4	2	0	4122	PCI016	15	30	60	1
1	6	0	4122	PCJ023	21	50	46	1
3	6	0	1003	PCI016	24	42	58	1
2	6	2398	3190	PCJ023	21	50	48	1
4	6	0	4122	PCI016	24	40	58	1
1	6	0	3190	PCI016	11	31	39	1
3	6	0	3190	PCI016	15	23	43	1
2	6	1782	3190	PCI016	11	40	40	1
4	6	0	4122	PCI016	15	25	42	1
1	2	0	4122	PCI016	11	43	63	1
3	2	0	4122	PCI016	15	25	62	1
2	2	0	4122	PCI016	11	41	63	1
4	2	0	4122	PCI016	15	20	59	1
1	6	0	3190	PCI016	11	49	39	1
3	6	1845	3190	PCI016	15	43	38	1
2	6	0	4122	PCI016	11	50	41	1
4	6	0	3190	PCI016	15	45	39	1
1	6	0	3091	PCI016	11	48	42	1
3	6	0	4122	PCI016	15	43	39	1
2	6	3166	3190	PCI016	11	50	48	1
4	6	0	4122	PCI016	15	45	40	1
1	6	1781	3190	PCI016	4	17	55	1
3	6	0	3190	PCI016	14	16	54	1
2	6	0	3190	PCI016	4	16	51	1
4	6	2669	3190	PCI016	14	16	46	1
1	6	0	3190	PCI016	4	27	61	1
3	6	1781	3190	PCI016	14	17	48	1
2	6	0	4122	PCI016	4	22	59	1
4	6	0	3021	PCI016	14	18	46	1
1	7	801	0	PCJ014	11	15	41	1
3	7	0	0	PCI016	14	34	48	1
2	7	0	0	PCJ014	11	21	35	1
4	7	0	0	PCI016	14	39	48	1
1	6	2398	3190	PCI016	4	39	44	1
3	6	0	4122	PCI016	14	44	48	1
2	6	0	3190	PCI016	4	42	45	1
4	6	0	3190	PCI016	14	44	50	1
1	6	3166	3190	PCJ014	7	51	55	1
3	6	0	1386	PCI016	9	26	60	1
2	6	3166	3190	PCJ014	7	50	57	1
4	6	0	4122	PCI016	9	23	59	1
1	6	0	3190	PCJ014	7	20	39	1
3	6	770	3190	PCI016	9	53	50	1
2	6	3166	3190	PCJ014	7	23	37	1
4	6	0	4122	PCI016	9	53	52	1
1	6	2669	3190	PCJ014	6	32	41	1
3	6	0	3190	PCI016	7	23	51	1
2	6	0	3190	PCJ014	6	35	41	1
4	6	0	4122	PCI016	7	22	49	1
1	2	0	1001	PCJ014	6	39	58	1
3	2	0	4122	PCI016	7	48	53	1
2	2	0	1387	PCJ014	6	37	59	1
4	2	0	4122	PCI016	7	47	55	1
1	6	0	4122	PCJ011	15	50	55	1
3	6	0	4122	PCI016	23	27	42	1
2	6	0	4122	PCJ011	15	49	57	1
4	6	383	3190	PCI016	23	31	41	1
1	6	3166	3190	PCJ011	15	52	49	1
3	6	0	4122	PCI016	23	24	44	1
2	6	3166	4122	PCJ011	15	52	51	1
4	6	0	3190	PCI016	23	25	43	1
1	6	3166	4122	PCJ011	15	30	41	1
3	6	0	3190	PCI016	22	37	32	1
2	6	983	4122	PCJ011	15	32	41	1
4	6	0	4122	PCI016	22	39	32	1
1	6	2669	3190	PCJ023	21	17	54	1
3	6	0	1387	PCI016	24	25	60	1
2	6	0	4122	PCJ023	21	17	51	1
4	6	0	4122	PCI016	24	23	58	1
1	6	0	4669	PCI016	11	47	56	1
3	6	0	4122	PCI016	15	45	41	1
2	6	3020	4122	PCI016	11	44	56	1
4	6	0	4122	PCI016	15	47	43	1
1	2	0	3190	PCJ011	15	46	46	1
3	2	0	4122	PCI016	22	55	48	1
2	2	0	1001	PCJ011	15	46	48	1
4	2	0	4122	PCI016	22	55	51	1
1	6	0	3190	PCI016	11	21	37	1
3	6	1636	4122	PCI016	15	18	44	1
2	6	0	3190	PCI016	11	26	35	1
4	6	0	3190	PCI016	15	19	41	1
1	6	0	3190	PCI016	4	23	36	1
3	6	0	4122	PCI016	14	28	34	1
2	6	2667	3190	PCI016	4	25	35	1
4	6	0	4122	PCI016	14	30	33	1
1	6	0	3190	PCI016	4	44	37	1
3	6	0	4122	PCI016	14	28	60	1
2	6	0	3190	PCI016	4	46	38	1
4	6	3013	4122	PCI016	14	26	59	1
1	7	801	0	PCI016	4	52	46	1
3	7	0	0	PCI016	14	18	47	1
2	7	0	0	PCI016	4	52	49	1
4	7	0	0	PCI016	14	19	45	1
1	6	0	4122	PCJ014	11	30	64	1
3	6	0	3190	PCI016	13	54	52	1
2	6	0	4122	PCJ014	11	27	63	1
4	6	2669	3190	PCI016	13	53	54	1
1	6	3013	4122	PCJ014	6	20	51	1
3	6	0	3190	PCI016	7	20	55	1
2	6	0	4122	PCJ014	6	19	49	1
4	6	0	3190	PCI016	7	19	51	1
1	6	3166	3190	PCJ014	7	27	35	1
3	6	0	4122	PCI016	9	52	54	1
2	6	2667	4122	PCJ014	7	30	34	1
4	6	0	4122	PCI016	9	51	56	1
1	6	0	4122	PCJ014	6	33	53	1
3	6	2669	3190	PCI016	7	35	42	1
2	6	0	3190	PCJ014	6	32	53	1
4	6	0	4122	PCI016	7	42	43	1
1	2	0	1387	PCJ014	6	46	52	1
3	2	0	3190	PCI016	7	43	41	1
2	2	0	4122	PCJ014	6	44	54	1
4	2	0	3190	PCI016	7	45	42	1
1	6	0	3190	PCJ023	21	39	62	1
3	6	0	3190	PCI016	24	50	46	1
2	6	0	3190	PCJ023	21	36	63	1
4	6	2398	3190	PCI016	24	50	48	1
1	6	0	4122	PCJ011	24	22	49	1
3	6	0	3190	PCI016	23	20	37	1
2	6	1845	4122	PCJ011	24	22	47	1
4	6	0	4122	PCI016	23	25	34	1
1	6	0	4122	PCJ011	15	43	53	1
3	6	3013	3190	PCI016	22	38	33	1
2	6	983	4122	PCJ011	15	41	53	1
4	6	0	3190	PCI016	22	39	33	1
1	3	0	3190	PCI016	4	44	47	1
3	3	0	3190	PCI016	14	27	53	1
2	3	983	3190	PCI016	4	44	48	1
4	3	0	3190	PCI016	14	26	51	1
1	6	983	1002	PCJ022	15	33	50	1
3	6	0	4122	PCI016	15	51	39	1
2	6	1845	4122	PCJ022	15	30	50	1
4	6	0	4122	PCI016	15	54	46	1
1	3	0	4122	PCI016	11	52	43	1
3	3	0	4122	PCI016	15	42	36	1
2	3	0	3190	PCI016	11	53	45	1
4	3	983	3190	PCI016	15	44	37	1
1	2	0	4122	PCI016	11	48	43	1
3	2	0	3190	PCI016	15	33	39	1
2	2	0	3091	PCI016	11	49	45	1
4	2	0	3190	PCI016	15	34	39	1
1	3	983	4122	PCJ014	9	32	51	1
3	3	0	4122	PCI016	5	35	44	1
2	3	0	4122	PCJ014	9	30	51	1
4	3	0	3190	PCI016	5	39	44	1
1	6	0	4122	PCJ014	10	36	43	1
3	6	2398	3190	PCI016	6	40	58	1
2	6	983	4122	PCJ014	10	38	43	1
4	6	0	4122	PCI016	6	38	59	1
1	6	1364	4122	PCJ011	15	41	55	1
3	6	983	4122	PCI016	22	20	37	1
2	6	983	4122	PCJ011	15	39	55	1
4	6	0	4122	PCI016	22	26	34	1
1	2	0	4122	PCJ014	9	49	38	1
3	2	0	3190	PCI016	10	33	54	1
2	2	0	4122	PCJ014	9	51	41	1
4	2	0	4122	PCI016	10	31	54	1
1	6	0	4122	PCJ022	15	25	41	1
3	6	2669	3190	PCI016	22	24	50	1
2	6	0	3001	PCJ022	15	29	39	1
4	6	0	3190	PCI016	22	24	48	1
1	2	0	4122	PCJ017	24	56	51	1
3	2	0	3190	PCI016	13	29	57	1
2	2	0	4122	PCJ017	24	33	62	1
4	2	0	3190	PCI016	13	26	56	1
1	2	0	3190	PCJ022	15	45	61	1
3	2	0	3190	PCI016	22	39	38	1
2	2	0	4122	PCJ022	15	43	61	1
4	2	0	4122	PCI016	22	40	39	1
1	6	0	3190	PCJ011	15	39	54	1
3	6	3013	3190	PCI016	22	17	55	1
2	6	0	3190	PCJ011	15	37	55	1
4	6	0	4122	PCI016	22	16	52	1
1	3	0	4122	PCJ022	15	30	62	1
3	3	983	3190	PCI016	22	49	48	1
2	3	0	3190	PCJ022	15	23	59	1
4	3	0	3190	PCI016	22	49	51	1
1	6	983	4122	PCJ022	15	18	39	1
3	6	0	3190	PCI016	22	29	36	1
2	6	0	4122	PCJ022	15	21	36	1
4	6	2667	3190	PCI016	22	32	36	1
1	6	3013	3091	PCJ022	15	22	45	1
3	6	983	3190	PCI016	22	24	47	1
2	6	0	4122	PCJ022	15	23	42	1
4	6	0	3190	PCI016	22	25	44	1
